Driver,LapNumber,Compound,Stint,TyreLife,Position,LapTime (s),Race,Year,LapTime_Delta
BOT,13,SOFT,1,13.0,14,78.098,Dutch Grand Prix,2023,-0.8089999999999975
BOT,14,SOFT,1,14.0,14,77.867,Dutch Grand Prix,2023,-0.2309999999999945
BOT,15,SOFT,1,15.0,14,77.107,Dutch Grand Prix,2023,-0.7600000000000051
BOT,16,SOFT,1,16.0,13,101.521,Dutch Grand Prix,2023,24.414
BOT,17,MEDIUM,2,1.0,15,127.765,Dutch Grand Prix,2023,0.0
BOT,18,MEDIUM,2,2.0,15,92.291,Dutch Grand Prix,2023,-35.474000000000004
BOT,19,MEDIUM,2,3.0,15,124.283,Dutch Grand Prix,2023,31.992000000000004
BOT,20,MEDIUM,2,4.0,15,112.289,Dutch Grand Prix,2023,-11.994
BOT,21,MEDIUM,2,5.0,15,116.133,Dutch Grand Prix,2023,3.843999999999994
BOT,22,MEDIUM,2,6.0,14,78.796,Dutch Grand Prix,2023,-37.33699999999999
BOT,23,MEDIUM,2,7.0,14,78.023,Dutch Grand Prix,2023,-0.7730000000000103
BOT,24,MEDIUM,2,8.0,14,77.903,Dutch Grand Prix,2023,-0.1199999999999903
BOT,25,MEDIUM,2,9.0,15,77.837,Dutch Grand Prix,2023,-0.0660000000000025
BOT,26,MEDIUM,2,10.0,15,78.472,Dutch Grand Prix,2023,0.6349999999999909
BOT,27,MEDIUM,2,11.0,16,77.806,Dutch Grand Prix,2023,-0.6659999999999968
BOT,28,MEDIUM,2,12.0,16,77.469,Dutch Grand Prix,2023,-0.3370000000000033
BOT,29,MEDIUM,2,13.0,16,77.664,Dutch Grand Prix,2023,0.1950000000000074
BOT,30,MEDIUM,2,14.0,16,77.715,Dutch Grand Prix,2023,0.0510000000000019
BOT,31,MEDIUM,2,15.0,16,77.751,Dutch Grand Prix,2023,0.0360000000000013
BOT,32,MEDIUM,2,16.0,16,77.429,Dutch Grand Prix,2023,-0.3220000000000027
BOT,33,MEDIUM,2,17.0,16,77.119,Dutch Grand Prix,2023,-0.3100000000000023
BOT,34,MEDIUM,2,18.0,16,78.321,Dutch Grand Prix,2023,1.2019999999999982
BOT,35,MEDIUM,2,19.0,16,78.093,Dutch Grand Prix,2023,-0.2279999999999944
BOT,36,MEDIUM,2,20.0,16,77.746,Dutch Grand Prix,2023,-0.3470000000000084
BOT,37,MEDIUM,2,21.0,16,76.888,Dutch Grand Prix,2023,-0.8579999999999899
BOT,38,MEDIUM,2,22.0,14,76.577,Dutch Grand Prix,2023,-0.311000000000007
BOT,39,MEDIUM,2,23.0,14,76.456,Dutch Grand Prix,2023,-0.1209999999999951
BOT,40,MEDIUM,2,24.0,14,76.512,Dutch Grand Prix,2023,0.0559999999999973
BOT,41,MEDIUM,2,25.0,14,76.705,Dutch Grand Prix,2023,0.1929999999999978
BOT,42,MEDIUM,2,26.0,14,76.494,Dutch Grand Prix,2023,-0.2109999999999985
BOT,43,MEDIUM,2,27.0,13,76.774,Dutch Grand Prix,2023,0.2800000000000011
BOT,44,MEDIUM,2,28.0,13,76.633,Dutch Grand Prix,2023,-0.1410000000000053
BOT,45,MEDIUM,2,29.0,14,78.0,Dutch Grand Prix,2023,1.3670000000000044
BOT,46,MEDIUM,2,30.0,13,76.901,Dutch Grand Prix,2023,-1.0990000000000038
BOT,47,MEDIUM,2,31.0,13,79.539,Dutch Grand Prix,2023,2.638000000000005
BOT,48,SOFT,3,1.0,17,94.072,Dutch Grand Prix,2023,0.0
BOT,49,SOFT,3,2.0,17,74.698,Dutch Grand Prix,2023,-19.37400000000001
BOT,50,SOFT,3,3.0,17,74.793,Dutch Grand Prix,2023,0.095000000000013
BOT,51,SOFT,3,4.0,17,75.223,Dutch Grand Prix,2023,0.4299999999999926
BOT,52,SOFT,3,5.0,17,75.607,Dutch Grand Prix,2023,0.3840000000000003
BOT,53,SOFT,3,6.0,17,75.075,Dutch Grand Prix,2023,-0.5319999999999965
BOT,54,SOFT,3,7.0,17,75.297,Dutch Grand Prix,2023,0.2219999999999942
BOT,55,SOFT,3,8.0,17,75.134,Dutch Grand Prix,2023,-0.1629999999999967
BOT,56,SOFT,3,9.0,17,75.653,Dutch Grand Prix,2023,0.5190000000000055
BOT,57,SOFT,3,10.0,17,75.309,Dutch Grand Prix,2023,-0.3440000000000083
BOT,58,SOFT,3,11.0,17,75.995,Dutch Grand Prix,2023,0.686000000000007
BOT,59,SOFT,3,12.0,17,80.755,Dutch Grand Prix,2023,4.759999999999991
BOT,60,INTERMEDIATE,4,1.0,17,99.356,Dutch Grand Prix,2023,0.0
BOT,61,INTERMEDIATE,4,2.0,16,83.161,Dutch Grand Prix,2023,-16.194999999999993
BOT,62,INTERMEDIATE,4,3.0,16,85.098,Dutch Grand Prix,2023,1.9369999999999976
BOT,63,INTERMEDIATE,4,4.0,15,136.932,Dutch Grand Prix,2023,51.83399999999999
BOT,66,INTERMEDIATE,6,3.0,15,125.85,Dutch Grand Prix,2023,0.0
BOT,67,INTERMEDIATE,6,4.0,15,90.643,Dutch Grand Prix,2023,-35.206999999999994
BOT,68,INTERMEDIATE,6,5.0,16,87.723,Dutch Grand Prix,2023,-2.9200000000000017
BOT,69,INTERMEDIATE,6,6.0,16,84.601,Dutch Grand Prix,2023,-3.122
BOT,70,INTERMEDIATE,6,7.0,16,83.331,Dutch Grand Prix,2023,-1.269999999999996
BOT,71,INTERMEDIATE,6,8.0,16,82.873,Dutch Grand Prix,2023,-0.4579999999999984
BOT,72,INTERMEDIATE,6,9.0,16,83.03,Dutch Grand Prix,2023,0.1569999999999964
GAS,1,SOFT,1,1.0,16,103.893,Dutch Grand Prix,2023,0.0
